id_jeu;nom;nb_joueurs_min;nb_joueur_max;age_min;Unnamed: 5;lien_photo;extension;duree_min;duree_max;type;description
120;Cosmic Factory;2.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1748671553/300/az/25701.png;;30;60.0;Jeu de stratégie;Cosmic Coasters is a board game designed by Andrew Looney and published by Looney Labs. In 2002, Cosmic Coasters won the Origins Award for Best Abstract Board Game of 2001.
381;Cryptide;3.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1711723665/300/bi/34004.png;;30;60.0;Jeu d'enquête / déduction;
339;Farben;3.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1707678040/300/bc/28936.png;;30;60.0;Jeu de stratégie;
151;Heat;1.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1756931653/300/cg/58003.png;;30;60.0;Jeu de stratégie;Les Miami Heat sont une équipe professionnelle américaine de basket-ball basée à Miami. Les Heat participent à la National Basketball Association (NBA) en tant que membre de la division Sud-Est de la Conférence Est. L'équipe joue ses matchs à domicile au Kaseya Center et a remporté trois championnats NBA.
436;High Five;2.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1635165269/300/bg/32852.png;;30;60.0;Jeu de stratégie;Pedro is an American trick-taking card game of the all fours family based on auction pitch. Its most popular variant is known as cinch, double Pedro or high five which was developed in Denver, Colorado, around 1885 and soon regarded as the most important American member of the all fours family. Although it went out of fashion with the rise of auction bridge, it is still widely played on the western coast of the United States and in its southern states, being the dominant game in South
397;L'Aube Des Tribus;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1732356779/300/bg/32505.png;;30;60.0;Jeu de stratégie;L’Aube des Tribus est un jeu de développement où les joueurs font prospérer leur civilisation primitive en manipulant des dés pour augmenter leur pouvoir. Chaque tour offre des choix simples mais tendus, entre expansion, recrutement ou récolte. Les interactions sont fréquentes et peuvent être conflictuelles. La montée en puissance est rapide et satisfaisante. C’est un jeu accessible mais stratégique, parfait pour jouer en famille ou entre amis.
10;Le Hobbit - Histoire D'Un Aller Et Retour;1.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1762539019/300/dm/90147.png;;30;60.0;Jeu narratif;Le Hobbit – Histoire d’un Aller et Retour est un jeu coopératif narratif retraçant la quête de Bilbo et de la compagnie des Nains. Les joueurs avancent ensemble dans une succession d’épreuves inspirées du roman. Le hasard et les cartes créent une tension constante. L’ambiance est fidèle à l’univers de Tolkien, pleine d’aventure et de dangers. Un titre idéal pour les amateurs d’histoire immersive.
825;Les Charlatans De Belcastel;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1721375390/300/az/25727.png;;30;60.0;Jeu de stratégie;Les Charlatans de Belcastel est un jeu de stop ou encore où les joueurs préparent des potions en piochant des ingrédients dans leur sac. Le risque de faire exploser son chaudron rend chaque décision palpitante. Les combinaisons d’ingrédients offrent une énorme variété de stratégies. La montée en puissance est très gratifiante. C’est un jeu divertissant, coloré et toujours renouvelé.
96;L'Etrange Noël De Monsieur Jack;2.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1696519271/300/cs/70182.png;;30;60.0;Jeu de stratégie;L’Étrange Noël de Monsieur Jack est un jeu d’affrontement asymétrique où deux joueurs incarnent des personnages du film culte dans une lutte stratégique. Les capacités uniques créent des affrontements subtils. Le thème est parfaitement intégré et l’esthétique très fidèle à Burton. Les parties sont rapides mais demandent réflexion. Un excellent choix pour les duels thématiques.
32;Maka Bana;3.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1752754869/300/by/50969.png;;30;60.0;Jeu de stratégie;Maka Bana est un jeu de bluff et de placement où les joueurs tentent de construire les plus belles plages de vacances sur une île paradisiaque. Les actions secrètes provoquent des retournements surprenants. La compétition pour les meilleurs emplacements crée une tension douce mais permanente. Le jeu est accessible mais malin. Parfait pour des parties légères et interactives.
4;Miams;2.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1762459636/300/dh/85908.png;;30;60.0;Jeu de stratégie;Miams est un jeu de rapidité et d’observation où les joueurs doivent reconstituer des enchaînements d’aliments pour nourrir un monstre affamé. Tout se joue en quelques secondes, créant une ambiance frénétique. Les erreurs déclenchent beaucoup de rires. Le jeu est hyper accessible et dynamique. Parfait pour les familles et les jeunes joueurs.
368;Nidavellir;2.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1727267321/300/bk/36010.png;;30;60.0;Jeu de stratégie;Nidavellir est un jeu de draft d’enchères où les joueurs recrutent des nains pour renforcer leur armée et défier Fafnir. Le système de pièces évolutives est brillant et oblige à optimiser chaque tour. Les choix sont nombreux mais toujours clairs. La montée en puissance est très satisfaisante. C’est un jeu stratégique moderne incontournable.
224;Nouvelles ContRées;2.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1756389822/300/bz/51930.png;;30;60.0;Jeu de stratégie;Nouvelles ContRées est un jeu coopératif littéraire où les joueurs explorent un livre réel en utilisant ses mots comme terrain de jeu. Les règles originales transforlent la lecture en aventure. La communication est essentielle pour progresser. L’expérience est poétique et très unique. Un jeu intelligent qui sort totalement des sentiers battus.
448;Oui Seigneur Des Ténèbres ! 2 - L'Aube Des Héros;4.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1725788570/300/aj/9454.png;;30;60.0;Jeu de stratégie;Oui Seigneur des Ténèbres ! 2 – L’Aube des Héros est un jeu de narration humoristique où les joueurs doivent inventer des excuses absurdes pour justifier leurs échecs. Le maître des ténèbres peut récompenser ou punir selon la créativité des participants. Les situations deviennent rapidement loufoques. L’improvisation est au cœur de l’expérience. Un jeu idéal pour un groupe qui aime raconter n’importe quoi.
562;Oui, Seigneur Des Ténèbres !;4.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1688890779/300/ay/24386.png;;30;60.0;Jeu de stratégie;Oui, Seigneur des Ténèbres ! est un jeu d’expression où chaque joueur tente d’éviter la colère de son maître maléfique en inventant l’histoire la plus crédible et drôle possible. L’ambiance dépend fortement du groupe et peut devenir hilarante. Le maître des ténèbres arbitre et pimente la partie. Les interactions sont constantes. Un grand classique des jeux d’ambiance narratifs.
191;Paleo;1.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1763236251/300/bp/41999.png;;30;60.0;Jeu de stratégie;Paleo est un coopératif exigeant où les joueurs dirigent un clan préhistorique cherchant à survivre ensemble. Les missions variées imposent d’adapter sans cesse la stratégie. Le tirage de cartes crée des situations dangereuses ou opportunes. La narration se construit au fil des parties. C’est un jeu immersif, difficile et passionnant.
891;Pandemic - La Chute De Rome;1.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1696748742/300/ba/26492.png;;30;60.0;Jeu coopératif;Pandemic – La Chute de Rome revisite le système Pandemic dans un contexte antique, où les joueurs doivent empêcher l’effondrement de l’Empire romain. Les mécaniques militaires remplacent certains aspects médicaux, offrant une expérience nouvelle. Les décisions collectives sont cruciales. La pression est constante et immersive. C’est l’une des versions les plus thématiques de Pandemic.
892;Pandemic - Le Règne De Cthulhu;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1754830873/300/as/18819.png;;30;60.0;Jeu coopératif;Pandemic – Le Règne de Cthulhu mêle coopération et horreur alors que les joueurs tentent d’empêcher l’éveil des Grands Anciens. Le système de folie influence fortement les actions disponibles. Les parties deviennent chaotiques mais très immersives. Le thème lovecraftien renforce l’ambiance tendue. Un excellent Pandemic alternatif.
890;Pandemic - Montée Des Eaux;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1739268506/300/ba/26542.png;;30;60.0;Jeu coopératif;Pandemic – Montée des Eaux introduit de nouvelles mécaniques centrées sur l’inondation progressive du monde. Les choix deviennent plus critiques à mesure que les zones disparaissent. La coopération est essentielle pour survivre. L’extension ajoute une réelle difficulté supplémentaire. Parfait pour les joueurs cherchant un défi.
854;Parade;2.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1622976140/300/ba/26286.png;;30;60.0;Jeu de stratégie;Parade est un jeu de pli élégant inspiré d’Alice au Pays des Merveilles où les joueurs tentent de limiter leurs pénalités. Les cartes jouées influencent directement les cartes récoltées. Les décisions sont simples mais pleines de conséquences. Le jeu est rapide, subtil et très visuel. Parfait pour les amateurs de jeux abstraits raffinés.
295;Parks;1.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1752465025/300/bl/37043.png;;30;60.0;Jeu de stratégie;Parks est un jeu de collection visuellement somptueux où les joueurs parcourent les parcs nationaux américains. L’ambiance est calme et contemplative. La gestion des ressources est simple mais tendue. Chaque tour offre des choix significatifs. C’est un jeu magnifique et très agréable à jouer.
207;Petits Peuples;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1741867993/300/by/50996.png;;30;60.0;Jeu de stratégie;Petits Peuples est un jeu de placement et de contrôle où des peuples féeriques rivalisent pour conquérir un jardin miniature. Les actions des adversaires modifient sans cesse le terrain. Les parties sont tactiques et très interactives. Le matériel est superbe et immersif. Un excellent jeu familial stratégique.
979;Puerto Rico;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1756062885/300/ay/24895.png;;30;60.0;Jeu de stratégie;Puerto Rico est un classique de gestion où les joueurs développent une colonie en optimisant plantations, bâtiments et rôles. Les choix sont profonds mais les règles restent accessibles. Le système de rôles crée une interaction constante. La rejouabilité est immense. Un pilier du jeu de société moderne.
109;Scooby-Doo !;1.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1722250144/300/cj/61399.png;;30;60.0;Jeu de stratégie;Scooby-Doo ! est un coopératif léger où les joueurs mènent une enquête humoristique avec la bande du célèbre dessin animé. Les indices s’enchaînent dans une ambiance très familiale. L’aspect déduction est simple mais efficace. Le thème amuse petits et grands. Parfait pour jouer avec des enfants.
727;Shadows Amsterdam;2.0;8.0;10.0;;https://www.myludo.fr/img/jeux/1697180282/300/az/25201.png;;30;60.0;Jeu de stratégie;Shadows Amsterdam est un jeu de déplacement en temps réel où une équipe guide l’autre uniquement avec des images. La communication indirecte crée des moments très drôles ou frustrants. La course contre l’équipe adverse maintient une forte tension. L’ambiance est dynamique et intuitive. Excellent pour les groupes actifs.
250;Shamans;3.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1705480140/300/bq/42051.png;;30;60.0;Jeu de stratégie;Shamans est un jeu d’identités mixtes mêlant pli et bluff dans un univers mystique. Les joueurs doivent soit protéger le monde spirituel, soit tenter de le corrompre. Les pouvoirs des cartes ajoutent un vrai twist stratégique. La tension est permanente car les loyautés sont cachées. Un jeu profond, beau et très original.
577;Tempête Sur L'Échiquier;2.0;2.0;10.0;;https://www.myludo.fr/img/jeux/1611083565/300/ay/24416.png;;30;60.0;Jeu de stratégie;Tempête sur l’Échiquier est un jeu de cartes parodique qui transforme une partie d’échecs en chaos total. Les coups peuvent être modifiés, annulés ou perturbés de manière absurde. Le résultat est un mélange d’humour et de stratégie détournée. Les fans d’échecs comme les joueurs occasionnels y trouvent leur compte. Un ovni ludique culte.
428;Villainous;2.0;6.0;10.0;;https://www.myludo.fr/img/jeux/1762164053/300/bg/32630.png;;40;120.0;Jeu expert;Villainous est un jeu asymétrique où chaque joueur incarne un méchant Disney avec son propre objectif. Les mécaniques varient d’un personnage à l’autre, offrant une grande rejouabilité. Le thème est superbement exploité. Les interactions sont calculées et parfois méchantes. Un jeu immersif et très élégant.
426;Couleurs De Paris;2.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1716456725/300/bc/28467.png;;40;80.0;Jeu de stratégie;Couleurs de Paris est un jeu de gestion où les joueurs incarnent des peintres rivalisant dans l’atelier de Montmartre. Le timing des actions est crucial. L’évolution des outils permet une montée en puissance agréable. Le thème artistique est superbement intégré. C’est un jeu stratégique mais accessible.
205;Everdell;1.0;4.0;10.0;;https://www.myludo.fr/img/jeux/1762458061/300/bv/47771.png;;40;80.0;Jeu de stratégie;Everdell est un jeu de gestion féerique où les joueurs construisent une cité forestière en utilisant animaux et bâtiments. La montée en puissance est progressive et très plaisante. Le matériel est splendide et immersif. Les choix sont nombreux mais intuitifs. Un grand jeu de stratégie familiale.
270;Small World Of Warcraft;2.0;5.0;10.0;;https://www.myludo.fr/img/jeux/1742157720/300/bn/39297.png;;40;80.0;Jeu de stratégie;Small World of Warcraft fusionne le jeu Small World avec l’univers Warcraft, créant des combinaisons de peuples et pouvoirs très variées. Les interactions sont nombreuses et les combats fréquents. Le thème renforcé rend chaque partie vivante. La durée est parfaitement maîtrisée. Un excellent hybride fun et stratégique.
